,time,t2m,dep
11298,2020-03-29,281.5092,46
11299,2020-03-30,279.13477,46
11300,2020-03-31,282.65854,46
11301,2020-04-01,283.70526,46
11302,2020-04-02,283.16714,46
11303,2020-04-03,282.21274,46
11304,2020-04-04,284.39984,46
11305,2020-04-05,286.20895,46
11306,2020-04-06,286.9069,46
11307,2020-04-07,287.08923,46
11308,2020-04-08,286.926,46
11309,2020-04-09,288.00665,46
11310,2020-04-10,288.8328,46
11311,2020-04-11,288.0542,46
11312,2020-04-12,286.87912,46
11313,2020-04-13,286.2806,46
11314,2020-04-14,287.3799,46
11315,2020-04-15,287.70615,46
11316,2020-04-16,288.65237,46
11317,2020-04-17,288.98062,46
11318,2020-04-18,289.5841,46
11319,2020-04-19,287.7925,46
11320,2020-04-20,287.144,46
11321,2020-04-21,287.80597,46
11322,2020-04-22,287.41922,46
11323,2020-04-23,288.62015,46
11324,2020-04-24,289.5884,46
11325,2020-04-25,289.88376,46
11326,2020-04-26,289.07907,46
11327,2020-04-27,287.08136,46
11328,2020-04-28,285.32886,46
11329,2020-04-29,286.33234,46
11330,2020-04-30,284.9185,46
11331,2020-05-01,285.7283,46
11332,2020-05-02,286.7018,46
11333,2020-05-03,289.07266,46
11334,2020-05-04,291.87912,46
11335,2020-05-05,291.07428,46
11336,2020-05-06,290.75262,46
11337,2020-05-07,291.29837,46
11338,2020-05-08,292.359,46
11339,2020-05-09,290.67056,46
11340,2020-05-10,288.79807,46
11341,2020-05-11,286.99173,46
11342,2020-05-12,284.3364,46
11343,2020-05-13,287.32214,46
11344,2020-05-14,287.8471,46
11345,2020-05-15,288.4192,46
11346,2020-05-16,288.8832,46
11347,2020-05-17,288.71634,46
11348,2020-05-18,289.8511,46
11349,2020-05-19,291.38824,46
11350,2020-05-20,292.642,46
11351,2020-05-21,294.23422,46
11352,2020-05-22,295.1715,46
11353,2020-05-23,287.98596,46
11354,2020-05-24,288.6077,46
11355,2020-05-25,291.467,46
11356,2020-05-26,292.98682,46
11357,2020-05-27,293.53116,46
11358,2020-05-28,294.04926,46
11359,2020-05-29,294.42746,46
11360,2020-05-30,293.61838,46
11361,2020-05-31,293.83896,46
11362,2020-06-01,292.70364,46
11363,2020-06-02,293.1116,46
11364,2020-06-03,292.846,46
11365,2020-06-04,288.58173,46
11366,2020-06-05,286.87646,46
11367,2020-06-06,288.30515,46
11368,2020-06-07,286.73215,46
11369,2020-06-08,287.11813,46
11370,2020-06-09,287.35526,46
11371,2020-06-10,287.78903,46
11372,2020-06-11,287.37924,46
11373,2020-06-12,288.61948,46
11374,2020-06-13,288.40927,46
11375,2020-06-14,289.18936,46
11376,2020-06-15,289.15222,46
11377,2020-06-16,288.55255,46
11378,2020-06-17,287.96393,46
11379,2020-06-18,288.04733,46
11380,2020-06-19,289.24722,46
11381,2020-06-20,291.05197,46
11382,2020-06-21,291.38834,46
11383,2020-06-22,292.32288,46
11384,2020-06-23,295.14685,46
11385,2020-06-24,297.41574,46
11386,2020-06-25,297.6327,46
11387,2020-06-26,296.31967,46
11388,2020-06-27,294.70108,46
11389,2020-06-28,293.15625,46
11390,2020-06-29,292.67145,46
11391,2020-06-30,292.91986,46
11392,2020-07-01,294.69952,46
11393,2020-07-02,291.6314,46
11394,2020-07-03,290.4543,46
11395,2020-07-04,291.42056,46
11396,2020-07-05,293.93683,46
11397,2020-07-06,292.26978,46
11398,2020-07-07,292.4045,46
11399,2020-07-08,294.85684,46
11400,2020-07-09,297.5014,46
11401,2020-07-10,294.67032,46
11402,2020-07-11,294.51675,46
11403,2020-07-12,294.90952,46
11404,2020-07-13,295.3438,46
11405,2020-07-14,294.70422,46
11406,2020-07-15,291.00586,46
11407,2020-07-16,291.41592,46
11408,2020-07-17,293.21786,46
11409,2020-07-18,295.10437,46
11410,2020-07-19,297.2692,46
11411,2020-07-20,298.02536,46
11412,2020-07-21,298.52832,46
11413,2020-07-22,297.58884,46
11414,2020-07-23,297.07666,46
11415,2020-07-24,295.67166,46
11416,2020-07-25,294.61502,46
11417,2020-07-26,294.18674,46
11418,2020-07-27,299.0201,46
11419,2020-07-28,296.0198,46
11420,2020-07-29,297.20468,46
11421,2020-07-30,301.25482,46
11422,2020-07-31,302.04306,46
11423,2020-08-01,298.13934,46
11424,2020-08-02,293.96722,46
11425,2020-08-03,292.28378,46
11426,2020-08-04,292.73434,46
11427,2020-08-05,295.24374,46
11428,2020-08-06,298.7328,46
11429,2020-08-07,302.0195,46
11430,2020-08-08,301.12762,46
11431,2020-08-09,301.41483,46
11432,2020-08-10,300.79178,46
11433,2020-08-11,300.99048,46
11434,2020-08-12,297.94516,46
11435,2020-08-13,294.0546,46
11436,2020-08-14,294.78793,46
11437,2020-08-15,296.69928,46
11438,2020-08-16,293.124,46
11439,2020-08-17,293.2099,46
11440,2020-08-18,294.0122,46
11441,2020-08-19,297.75302,46
11442,2020-08-20,299.46927,46
11443,2020-08-21,297.78958,46
11444,2020-08-22,293.4018,46
11445,2020-08-23,292.11685,46
11446,2020-08-24,292.49374,46
11447,2020-08-25,295.08426,46
11448,2020-08-26,294.6296,46
11449,2020-08-27,295.226,46
11450,2020-08-28,290.8121,46
11451,2020-08-29,289.24744,46
11452,2020-08-30,288.48505,46
11453,2020-08-31,289.1808,46
11454,2020-09-01,289.9171,46
11455,2020-09-02,289.9856,46
11456,2020-09-03,291.438,46
11457,2020-09-04,294.955,46
11458,2020-09-05,294.35474,46
11459,2020-09-06,291.0432,46
11460,2020-09-07,290.14407,46
11461,2020-09-08,292.21933,46
11462,2020-09-09,294.0471,46
11463,2020-09-10,294.90378,46
11464,2020-09-11,295.06754,46
11465,2020-09-12,295.00516,46
11466,2020-09-13,296.0273,46
11467,2020-09-14,298.39456,46
11468,2020-09-15,297.41745,46
11469,2020-09-16,296.98605,46
11470,2020-09-17,297.5662,46
11471,2020-09-18,297.30743,46
11472,2020-09-19,294.6167,46
11473,2020-09-20,291.36404,46
11474,2020-09-21,290.6851,46
11475,2020-09-22,289.57675,46
11476,2020-09-23,291.02225,46
11477,2020-09-24,288.6476,46
11478,2020-09-25,283.99533,46
11479,2020-09-26,282.68466,46
11480,2020-09-27,281.69006,46
11481,2020-09-28,284.83835,46
11482,2020-09-29,285.3387,46
11483,2020-09-30,286.99222,46
11484,2020-10-01,286.81516,46
11485,2020-10-02,284.56256,46
11486,2020-10-03,283.44327,46
11487,2020-10-04,283.9023,46
11488,2020-10-05,284.61087,46
11489,2020-10-06,286.57565,46
11490,2020-10-07,286.9227,46
11491,2020-10-08,287.13602,46
11492,2020-10-09,287.1747,46
11493,2020-10-10,285.79184,46
11494,2020-10-11,282.5453,46
11495,2020-10-12,282.0333,46
11496,2020-10-13,282.56046,46
11497,2020-10-14,281.645,46
11498,2020-10-15,281.16196,46
11499,2020-10-16,282.15677,46
11500,2020-10-17,283.10965,46
11501,2020-10-18,282.18445,46
11502,2020-10-19,284.48853,46
11503,2020-10-20,288.5413,46
11504,2020-10-21,290.91885,46
11505,2020-10-22,290.4815,46
11506,2020-10-23,287.16208,46
11507,2020-10-24,285.73764,46
11508,2020-10-25,285.3839,46
11509,2020-10-26,282.44016,46
11510,2020-10-27,283.30276,46
11511,2020-10-28,285.0344,46
11512,2020-10-29,285.2131,46
11513,2020-10-30,283.8234,46
11514,2020-10-31,285.31775,46
11515,2020-03-01,282.7418,47
11516,2020-03-02,281.4374,47
11517,2020-03-03,279.44736,47
11518,2020-03-04,281.51004,47
11519,2020-03-05,283.45737,47
11520,2020-03-06,280.3162,47
11521,2020-03-07,281.0877,47
11522,2020-03-08,282.3046,47
11523,2020-03-09,282.1677,47
11524,2020-03-10,283.80798,47
11525,2020-03-11,284.6069,47
11526,2020-03-12,283.95242,47
11527,2020-03-13,281.658,47
11528,2020-03-14,280.87784,47
11529,2020-03-15,283.86215,47
11530,2020-03-16,284.1036,47
11531,2020-03-17,285.01883,47
11532,2020-03-18,286.28314,47
11533,2020-03-19,287.01694,47
11534,2020-03-20,286.58377,47
11535,2020-03-21,285.68015,47
11536,2020-03-22,285.29886,47
11537,2020-03-23,285.33856,47
11538,2020-03-24,284.73843,47
11539,2020-03-25,282.9793,47
11540,2020-03-26,280.08493,47
11541,2020-03-27,281.5581,47
11542,2020-03-28,283.77933,47
11543,2020-03-29,281.39737,47
11544,2020-03-30,278.80627,47
11545,2020-03-31,282.27472,47
11546,2020-04-01,285.04373,47
11547,2020-04-02,283.80557,47
11548,2020-04-03,282.87872,47
11549,2020-04-04,285.1169,47
11550,2020-04-05,287.44943,47
11551,2020-04-06,287.70947,47
11552,2020-04-07,288.02213,47
11553,2020-04-08,287.92184,47
11554,2020-04-09,288.89908,47
11555,2020-04-10,289.83926,47
11556,2020-04-11,289.0839,47
11557,2020-04-12,288.25745,47
11558,2020-04-13,287.7642,47
11559,2020-04-14,288.42358,47
11560,2020-04-15,289.53854,47
11561,2020-04-16,290.3161,47
11562,2020-04-17,290.39194,47
11563,2020-04-18,290.17133,47
11564,2020-04-19,288.49606,47
11565,2020-04-20,287.83298,47
11566,2020-04-21,287.9211,47
11567,2020-04-22,288.06235,47
11568,2020-04-23,288.78763,47
11569,2020-04-24,290.46472,47
11570,2020-04-25,290.26523,47
11571,2020-04-26,289.80167,47
11572,2020-04-27,287.5764,47
11573,2020-04-28,286.4708,47
11574,2020-04-29,288.02213,47
11575,2020-04-30,285.9396,47
11576,2020-05-01,287.46912,47
11577,2020-05-02,288.64764,47
11578,2020-05-03,291.187,47
11579,2020-05-04,293.79953,47
11580,2020-05-05,292.30856,47
11581,2020-05-06,292.16583,47
11582,2020-05-07,292.6201,47
11583,2020-05-08,293.52023,47
11584,2020-05-09,292.24344,47
11585,2020-05-10,289.22363,47
11586,2020-05-11,286.44687,47
11587,2020-05-12,284.35303,47
11588,2020-05-13,287.22388,47
11589,2020-05-14,288.13132,47
11590,2020-05-15,288.90344,47
11591,2020-05-16,290.1289,47
11592,2020-05-17,289.52316,47
11593,2020-05-18,290.5424,47
11594,2020-05-19,292.1059,47
11595,2020-05-20,293.3303,47
11596,2020-05-21,294.9384,47
11597,2020-05-22,295.32248,47
11598,2020-05-23,289.0139,47
11599,2020-05-24,289.8946,47
11600,2020-05-25,292.18433,47
11601,2020-05-26,293.75717,47
11602,2020-05-27,294.67715,47
11603,2020-05-28,295.32605,47
11604,2020-05-29,295.63864,47
11605,2020-05-30,295.41953,47
11606,2020-05-31,296.0193,47
11607,2020-06-01,294.42233,47
11608,2020-06-02,294.35983,47
11609,2020-06-03,294.20245,47
11610,2020-06-04,289.9401,47
11611,2020-06-05,288.77057,47
11612,2020-06-06,289.98404,47
11613,2020-06-07,287.35495,47
11614,2020-06-08,287.8788,47
11615,2020-06-09,288.42883,47
11616,2020-06-10,288.64243,47
11617,2020-06-11,286.89154,47
11618,2020-06-12,288.80237,47
11619,2020-06-13,289.19022,47
11620,2020-06-14,290.0596,47
11621,2020-06-15,290.13797,47
11622,2020-06-16,289.2567,47
11623,2020-06-17,289.148,47
11624,2020-06-18,288.83237,47
11625,2020-06-19,290.26437,47
11626,2020-06-20,292.25455,47
11627,2020-06-21,292.59604,47
11628,2020-06-22,293.22964,47
11629,2020-06-23,295.92728,47
11630,2020-06-24,299.08926,47
11631,2020-06-25,299.12653,47
11632,2020-06-26,296.42917,47
11633,2020-06-27,295.30954,47
11634,2020-06-28,293.72958,47
11635,2020-06-29,293.42966,47
11636,2020-06-30,293.60492,47
11637,2020-07-01,295.2284,47
11638,2020-07-02,291.81882,47
11639,2020-07-03,291.28857,47
11640,2020-07-04,292.79507,47
11641,2020-07-05,295.02118,47
11642,2020-07-06,293.5441,47
11643,2020-07-07,293.65833,47
11644,2020-07-08,296.20798,47
11645,2020-07-09,299.00266,47
11646,2020-07-10,295.07968,47
11647,2020-07-11,295.98434,47
11648,2020-07-12,296.1625,47
11649,2020-07-13,296.58517,47
11650,2020-07-14,295.38327,47
11651,2020-07-15,292.41196,47
11652,2020-07-16,292.2451,47
11653,2020-07-17,294.01523,47
11654,2020-07-18,296.58582,47
11655,2020-07-19,299.36606,47
11656,2020-07-20,299.59552,47
11657,2020-07-21,300.18524,47
11658,2020-07-22,299.67874,47
11659,2020-07-23,298.88235,47
11660,2020-07-24,296.80063,47
11661,2020-07-25,295.74402,47
11662,2020-07-26,296.09604,47
11663,2020-07-27,300.63492,47
11664,2020-07-28,296.70053,47
11665,2020-07-29,298.3171,47
11666,2020-07-30,303.3995,47
11667,2020-07-31,303.04556,47
11668,2020-08-01,297.57077,47
11669,2020-08-02,294.50082,47
11670,2020-08-03,293.1983,47
11671,2020-08-04,294.2889,47
11672,2020-08-05,296.73096,47
11673,2020-08-06,300.63077,47
11674,2020-08-07,303.92694,47
11675,2020-08-08,301.645,47
11676,2020-08-09,302.90793,47
11677,2020-08-10,301.8158,47
11678,2020-08-11,302.0083,47
11679,2020-08-12,298.26514,47
11680,2020-08-13,295.05386,47
11681,2020-08-14,295.72958,47
11682,2020-08-15,297.04843,47
11683,2020-08-16,293.70975,47
11684,2020-08-17,294.25314,47
11685,2020-08-18,295.22037,47
11686,2020-08-19,299.9825,47
11687,2020-08-20,301.86172,47
11688,2020-08-21,297.96954,47
11689,2020-08-22,294.41245,47
11690,2020-08-23,293.24088,47
11691,2020-08-24,293.6442,47
11692,2020-08-25,296.25067,47
11693,2020-08-26,296.31,47
11694,2020-08-27,296.70438,47
11695,2020-08-28,292.78232,47
11696,2020-08-29,290.33664,47
11697,2020-08-30,289.57227,47
11698,2020-08-31,290.3976,47
11699,2020-09-01,291.42728,47
11700,2020-09-02,291.15512,47
11701,2020-09-03,293.28067,47
11702,2020-09-04,296.8936,47
11703,2020-09-05,295.59793,47
11704,2020-09-06,292.68915,47
11705,2020-09-07,291.64532,47
11706,2020-09-08,293.4785,47
11707,2020-09-09,296.12283,47
11708,2020-09-10,297.05786,47
11709,2020-09-11,296.968,47
11710,2020-09-12,296.86234,47
11711,2020-09-13,298.25253,47
11712,2020-09-14,300.73203,47
11713,2020-09-15,298.8685,47
11714,2020-09-16,299.2582,47
11715,2020-09-17,299.93854,47
11716,2020-09-18,298.5335,47
11717,2020-09-19,295.08826,47
11718,2020-09-20,292.20465,47
11719,2020-09-21,291.4404,47
11720,2020-09-22,290.76773,47
11721,2020-09-23,291.81686,47
11722,2020-09-24,289.6491,47
11723,2020-09-25,285.50784,47
11724,2020-09-26,284.41785,47
11725,2020-09-27,284.22208,47
11726,2020-09-28,287.50308,47
11727,2020-09-29,287.13092,47
11728,2020-09-30,288.70053,47
11729,2020-10-01,288.17117,47
11730,2020-10-02,285.77487,47
11731,2020-10-03,285.16135,47
11732,2020-10-04,285.25858,47
11733,2020-10-05,286.3352,47
11734,2020-10-06,288.68094,47
11735,2020-10-07,288.45322,47
11736,2020-10-08,288.4622,47
11737,2020-10-09,288.65982,47
11738,2020-10-10,287.07675,47
11739,2020-10-11,284.28122,47
11740,2020-10-12,283.711,47
11741,2020-10-13,285.05515,47
11742,2020-10-14,282.83224,47
11743,2020-10-15,282.10422,47
11744,2020-10-16,282.5393,47
11745,2020-10-17,284.03665,47
11746,2020-10-18,283.88516,47
11747,2020-10-19,286.12085,47
11748,2020-10-20,289.71225,47
11749,2020-10-21,292.75497,47
11750,2020-10-22,290.929,47
11751,2020-10-23,287.9858,47
11752,2020-10-24,287.4766,47
11753,2020-10-25,286.1072,47
11754,2020-10-26,283.9436,47
11755,2020-10-27,284.92532,47
11756,2020-10-28,286.64783,47
11757,2020-10-29,286.7133,47
11758,2020-10-30,285.27786,47
11759,2020-10-31,287.02396,47
11760,2020-03-01,276.3237,48
11761,2020-03-02,275.43277,48
11762,2020-03-03,274.09363,48
11763,2020-03-04,275.64914,48
11764,2020-03-05,278.05627,48
11765,2020-03-06,274.529,48
11766,2020-03-07,275.1363,48
11767,2020-03-08,277.56955,48
11768,2020-03-09,276.07965,48
11769,2020-03-10,277.8183,48
11770,2020-03-11,281.71918,48
11771,2020-03-12,282.34067,48
11772,2020-03-13,278.8016,48
11773,2020-03-14,276.85965,48
11774,2020-03-15,277.44025,48
11775,2020-03-16,278.4569,48
11776,2020-03-17,281.07162,48
11777,2020-03-18,282.50256,48
11778,2020-03-19,282.18906,48
11779,2020-03-20,280.6881,48
11780,2020-03-21,280.47858,48
11781,2020-03-22,280.25577,48
11782,2020-03-23,279.5793,48
11783,2020-03-24,277.6664,48
11784,2020-03-25,275.8436,48
11785,2020-03-26,274.9635,48
11786,2020-03-27,277.86868,48
11787,2020-03-28,279.86014,48
11788,2020-03-29,277.62027,48
11789,2020-03-30,275.54437,48
11790,2020-03-31,277.3314,48
11791,2020-04-01,277.97864,48
11792,2020-04-02,277.96848,48
11793,2020-04-03,277.00613,48
11794,2020-04-04,279.2101,48
11795,2020-04-05,280.33975,48
11796,2020-04-06,281.2945,48
11797,2020-04-07,281.8745,48
11798,2020-04-08,282.54672,48
11799,2020-04-09,283.34265,48
11800,2020-04-10,284.13443,48
11801,2020-04-11,283.7876,48
11802,2020-04-12,281.47552,48
11803,2020-04-13,280.79895,48
11804,2020-04-14,282.43604,48
11805,2020-04-15,281.8039,48
11806,2020-04-16,282.8019,48
11807,2020-04-17,283.39365,48
11808,2020-04-18,284.97147,48
11809,2020-04-19,282.5058,48
11810,2020-04-20,283.31165,48
11811,2020-04-21,283.9052,48
11812,2020-04-22,283.19827,48
11813,2020-04-23,284.40158,48
11814,2020-04-24,285.0384,48
11815,2020-04-25,285.05646,48
11816,2020-04-26,284.38626,48
11817,2020-04-27,283.185,48
11818,2020-04-28,282.1018,48
11819,2020-04-29,281.9435,48
11820,2020-04-30,281.0975,48
11821,2020-05-01,282.03268,48
11822,2020-05-02,283.2951,48
11823,2020-05-03,285.65524,48
11824,2020-05-04,286.5946,48
11825,2020-05-05,287.3407,48
11826,2020-05-06,285.86432,48
11827,2020-05-07,286.1289,48
11828,2020-05-08,286.6521,48
11829,2020-05-09,285.35782,48
11830,2020-05-10,283.64734,48
11831,2020-05-11,282.49686,48
11832,2020-05-12,282.09207,48
11833,2020-05-13,283.75574,48
11834,2020-05-14,283.95377,48
11835,2020-05-15,283.32724,48
11836,2020-05-16,283.76758,48
11837,2020-05-17,284.48187,48
11838,2020-05-18,285.9165,48
11839,2020-05-19,287.39664,48
11840,2020-05-20,288.6744,48
11841,2020-05-21,289.8733,48
11842,2020-05-22,291.12094,48
11843,2020-05-23,287.04587,48
11844,2020-05-24,284.4645,48
11845,2020-05-25,286.7342,48
11846,2020-05-26,287.79123,48
11847,2020-05-27,287.80017,48
11848,2020-05-28,288.6193,48
11849,2020-05-29,287.962,48
11850,2020-05-30,287.56567,48
11851,2020-05-31,287.4958,48
11852,2020-06-01,286.89697,48
11853,2020-06-02,288.63004,48
11854,2020-06-03,288.0614,48
11855,2020-06-04,285.1786,48
11856,2020-06-05,282.8424,48
11857,2020-06-06,285.6317,48
11858,2020-06-07,284.9993,48
11859,2020-06-08,283.57556,48
11860,2020-06-09,283.64227,48
11861,2020-06-10,283.78842,48
11862,2020-06-11,284.10797,48
11863,2020-06-12,285.44763,48
11864,2020-06-13,285.60648,48
11865,2020-06-14,285.87695,48
11866,2020-06-15,285.83072,48
11867,2020-06-16,285.57855,48
11868,2020-06-17,284.6868,48
11869,2020-06-18,284.76428,48
11870,2020-06-19,285.81613,48
11871,2020-06-20,287.0405,48
11872,2020-06-21,288.4049,48
11873,2020-06-22,289.0597,48
11874,2020-06-23,291.1833,48
11875,2020-06-24,292.10254,48
11876,2020-06-25,292.29526,48
11877,2020-06-26,292.0289,48
11878,2020-06-27,291.1276,48
11879,2020-06-28,291.24194,48
11880,2020-06-29,289.91306,48
11881,2020-06-30,290.7407,48
11882,2020-07-01,292.2994,48
11883,2020-07-02,289.8896,48
11884,2020-07-03,287.06958,48
11885,2020-07-04,288.97992,48
11886,2020-07-05,291.90714,48
11887,2020-07-06,289.3304,48
11888,2020-07-07,288.909,48
11889,2020-07-08,291.4681,48
11890,2020-07-09,293.96323,48
11891,2020-07-10,292.9977,48
11892,2020-07-11,290.35422,48
11893,2020-07-12,290.74265,48
11894,2020-07-13,291.79092,48
11895,2020-07-14,290.28796,48
11896,2020-07-15,287.40097,48
11897,2020-07-16,287.85635,48
11898,2020-07-17,288.43887,48
11899,2020-07-18,290.62668,48
11900,2020-07-19,292.25635,48
11901,2020-07-20,293.77234,48
11902,2020-07-21,294.24368,48
11903,2020-07-22,293.53287,48
11904,2020-07-23,292.88016,48
11905,2020-07-24,292.3692,48
11906,2020-07-25,292.01904,48
11907,2020-07-26,291.89102,48
11908,2020-07-27,294.63153,48
11909,2020-07-28,294.73773,48
11910,2020-07-29,294.86072,48
11911,2020-07-30,296.67258,48
11912,2020-07-31,297.5301,48
11913,2020-08-01,296.6697,48
11914,2020-08-02,292.03992,48
11915,2020-08-03,288.6593,48
11916,2020-08-04,287.76096,48
11917,2020-08-05,290.9871,48
11918,2020-08-06,294.38147,48
11919,2020-08-07,296.7176,48
11920,2020-08-08,297.96036,48
11921,2020-08-09,296.4191,48
11922,2020-08-10,295.6523,48
11923,2020-08-11,295.62827,48
11924,2020-08-12,293.7568,48
11925,2020-08-13,291.37402,48
11926,2020-08-14,291.7774,48
11927,2020-08-15,292.76794,48
11928,2020-08-16,290.78305,48
11929,2020-08-17,289.91354,48
11930,2020-08-18,290.59265,48
11931,2020-08-19,292.18436,48
11932,2020-08-20,292.4537,48
11933,2020-08-21,293.65164,48
11934,2020-08-22,291.93845,48
11935,2020-08-23,289.24765,48
11936,2020-08-24,289.0331,48
11937,2020-08-25,291.49106,48
11938,2020-08-26,291.76514,48
11939,2020-08-27,292.02042,48
11940,2020-08-28,287.65393,48
11941,2020-08-29,286.58337,48
11942,2020-08-30,284.64246,48
11943,2020-08-31,285.46902,48
11944,2020-09-01,286.18704,48
11945,2020-09-02,286.46106,48
11946,2020-09-03,288.51605,48
11947,2020-09-04,290.91943,48
11948,2020-09-05,291.19946,48
11949,2020-09-06,287.78436,48
11950,2020-09-07,286.2913,48
11951,2020-09-08,289.38486,48
11952,2020-09-09,288.94257,48
11953,2020-09-10,290.12915,48
11954,2020-09-11,290.79355,48
11955,2020-09-12,291.75574,48
11956,2020-09-13,292.57718,48
11957,2020-09-14,292.6714,48
11958,2020-09-15,292.37598,48
11959,2020-09-16,292.45517,48
11960,2020-09-17,292.20242,48
11961,2020-09-18,291.19327,48
11962,2020-09-19,288.8951,48
11963,2020-09-20,287.88116,48
11964,2020-09-21,287.2237,48
11965,2020-09-22,286.2533,48
11966,2020-09-23,287.6116,48
11967,2020-09-24,285.51544,48
11968,2020-09-25,279.0184,48
11969,2020-09-26,278.194,48
11970,2020-09-27,277.10507,48
11971,2020-09-28,280.11768,48
11972,2020-09-29,282.36273,48
11973,2020-09-30,283.91473,48
11974,2020-10-01,283.5275,48
11975,2020-10-02,281.3263,48
11976,2020-10-03,278.68784,48
11977,2020-10-04,279.48953,48
11978,2020-10-05,280.38162,48
11979,2020-10-06,282.1962,48
11980,2020-10-07,282.3032,48
11981,2020-10-08,285.14218,48
11982,2020-10-09,284.71915,48
11983,2020-10-10,281.45004,48
11984,2020-10-11,278.05295,48
11985,2020-10-12,278.20483,48
11986,2020-10-13,277.66876,48
11987,2020-10-14,277.8839,48
11988,2020-10-15,277.3373,48
11989,2020-10-16,278.2474,48
11990,2020-10-17,279.52042,48
11991,2020-10-18,278.4359,48
11992,2020-10-19,279.44852,48
11993,2020-10-20,282.23874,48
11994,2020-10-21,283.4269,48
11995,2020-10-22,284.49777,48
11996,2020-10-23,283.5894,48
11997,2020-10-24,281.89978,48
11998,2020-10-25,281.73343,48
11999,2020-10-26,278.449,48
12000,2020-10-27,279.10706,48
12001,2020-10-28,281.17297,48
12002,2020-10-29,281.5433,48
12003,2020-10-30,283.4948,48
12004,2020-10-31,284.08804,48
12005,2020-03-01,280.12225,49
12006,2020-03-02,280.6232,49
12007,2020-03-03,278.79254,49
12008,2020-03-04,280.79852,49
12009,2020-03-05,283.14914,49
12010,2020-03-06,279.09082,49
12011,2020-03-07,280.86963,49
12012,2020-03-08,282.4391,49
12013,2020-03-09,281.4157,49
12014,2020-03-10,284.60934,49
12015,2020-03-11,285.07925,49
12016,2020-03-12,283.1871,49
12017,2020-03-13,280.23105,49
12018,2020-03-14,282.31387,49
12019,2020-03-15,282.90622,49
12020,2020-03-16,281.89984,49
12021,2020-03-17,284.10547,49
12022,2020-03-18,284.74326,49
12023,2020-03-19,285.94363,49
12024,2020-03-20,286.66092,49
12025,2020-03-21,283.6991,49
12026,2020-03-22,281.83273,49
12027,2020-03-23,283.7012,49
12028,2020-03-24,282.31207,49
12029,2020-03-25,280.37836,49
12030,2020-03-26,279.3862,49
12031,2020-03-27,280.54416,49
12032,2020-03-28,282.67078,49
12033,2020-03-29,279.70718,49
12034,2020-03-30,277.8311,49
12035,2020-03-31,280.2782,49
12036,2020-04-01,280.8441,49
12037,2020-04-02,279.9366,49
12038,2020-04-03,281.9848,49
12039,2020-04-04,283.65018,49
12040,2020-04-05,286.85834,49
12041,2020-04-06,286.17996,49
12042,2020-04-07,287.67828,49
12043,2020-04-08,288.23987,49
12044,2020-04-09,289.2834,49
12045,2020-04-10,290.05246,49
12046,2020-04-11,289.7667,49
12047,2020-04-12,288.38995,49
12048,2020-04-13,288.10162,49
12049,2020-04-14,283.05222,49
12050,2020-04-15,286.4694,49
12051,2020-04-16,289.95062,49
12052,2020-04-17,289.00876,49
12053,2020-04-18,288.38287,49
12054,2020-04-19,287.10797,49
12055,2020-04-20,287.45032,49
12056,2020-04-21,288.9874,49
12057,2020-04-22,289.90924,49
12058,2020-04-23,289.36398,49
12059,2020-04-24,287.95285,49
12060,2020-04-25,288.12546,49
12061,2020-04-26,288.38937,49
12062,2020-04-27,287.36224,49
12063,2020-04-28,286.63995,49
12064,2020-04-29,284.92285,49
12065,2020-04-30,284.706,49
12066,2020-05-01,285.6345,49
12067,2020-05-02,285.94467,49
12068,2020-05-03,288.31693,49
12069,2020-05-04,289.88235,49
12070,2020-05-05,289.19635,49
12071,2020-05-06,288.35352,49
12072,2020-05-07,290.0257,49
12073,2020-05-08,289.71173,49
12074,2020-05-09,291.0535,49
12075,2020-05-10,289.72775,49
12076,2020-05-11,283.51718,49
12077,2020-05-12,283.32434,49
12078,2020-05-13,284.20395,49
12079,2020-05-14,284.09793,49
12080,2020-05-15,284.9877,49
12081,2020-05-16,286.30612,49
12082,2020-05-17,287.17868,49
12083,2020-05-18,288.60373,49
12084,2020-05-19,289.33926,49
12085,2020-05-20,292.23788,49
12086,2020-05-21,294.52197,49
12087,2020-05-22,291.45593,49
12088,2020-05-23,288.63254,49
12089,2020-05-24,288.1694,49
12090,2020-05-25,290.7318,49
12091,2020-05-26,292.41653,49
12092,2020-05-27,293.4053,49
12093,2020-05-28,293.56912,49
12094,2020-05-29,293.05957,49
12095,2020-05-30,293.1862,49
12096,2020-05-31,293.36905,49
12097,2020-06-01,294.0629,49
12098,2020-06-02,295.40314,49
12099,2020-06-03,292.93292,49
12100,2020-06-04,288.45032,49
12101,2020-06-05,289.11078,49
12102,2020-06-06,288.41678,49
12103,2020-06-07,287.0057,49
12104,2020-06-08,288.42618,49
12105,2020-06-09,288.0745,49
12106,2020-06-10,286.94196,49
12107,2020-06-11,286.40494,49
12108,2020-06-12,288.31342,49
12109,2020-06-13,288.11023,49
12110,2020-06-14,288.9517,49
12111,2020-06-15,288.97745,49
12112,2020-06-16,288.72696,49
12113,2020-06-17,288.15176,49
12114,2020-06-18,288.4871,49
12115,2020-06-19,289.1386,49
12116,2020-06-20,289.54153,49
12117,2020-06-21,289.37503,49
12118,2020-06-22,290.87012,49
12119,2020-06-23,293.85272,49
12120,2020-06-24,297.75067,49
12121,2020-06-25,298.2108,49
