,time,u10,dep
10192,2020-07-26,2.8597002,41
10193,2020-07-27,2.57823,41
10194,2020-07-28,2.8729453,41
10195,2020-07-29,-0.9488314,41
10196,2020-07-30,-2.7220037,41
10197,2020-07-31,0.9031538,41
10198,2020-08-01,1.9598012,41
10199,2020-08-02,1.6419916,41
10200,2020-08-03,1.8779227,41
10201,2020-08-04,0.4391767,41
10202,2020-08-05,-0.09375015,41
10203,2020-08-06,-1.6838653,41
10204,2020-08-07,-2.5884051,41
10205,2020-08-08,-0.051030204,41
10206,2020-08-09,1.4131374,41
10207,2020-08-10,-0.41081557,41
10208,2020-08-11,-0.7132494,41
10209,2020-08-12,-0.761866,41
10210,2020-08-13,0.9780489,41
10211,2020-08-14,2.7178664,41
10212,2020-08-15,-0.7217387,41
10213,2020-08-16,1.3542898,41
10214,2020-08-17,2.689181,41
10215,2020-08-18,1.8350903,41
10216,2020-08-19,-0.07881253,41
10217,2020-08-20,0.9819346,41
10218,2020-08-21,2.7693133,41
10219,2020-08-22,4.0356545,41
10220,2020-08-23,3.3555422,41
10221,2020-08-24,1.4555002,41
10222,2020-08-25,3.004426,41
10223,2020-08-26,3.5008106,41
10224,2020-08-27,1.6596859,41
10225,2020-08-28,3.9481936,41
10226,2020-08-29,1.875227,41
10227,2020-08-30,1.7763433,41
10228,2020-08-31,-0.04683682,41
10229,2020-09-01,-1.0056638,41
10230,2020-09-02,-0.3015669,41
10231,2020-09-03,1.3208435,41
10232,2020-09-04,1.0943246,41
10233,2020-09-05,0.7671958,41
10234,2020-09-06,0.8439174,41
10235,2020-09-07,-0.3187225,41
10236,2020-09-08,-0.491046,41
10237,2020-09-09,-0.634913,41
10238,2020-09-10,-0.5385567,41
10239,2020-09-11,0.66592735,41
10240,2020-09-12,-0.10555857,41
10241,2020-09-13,-2.138558,41
10242,2020-09-14,-1.1547632,41
10243,2020-09-15,0.82830536,41
10244,2020-09-16,0.09789765,41
10245,2020-09-17,-3.6994934,41
10246,2020-09-18,-2.6752439,41
10247,2020-09-19,-0.954851,41
10248,2020-09-20,-0.51172584,41
10249,2020-09-21,0.51847214,41
10250,2020-09-22,1.4641359,41
10251,2020-09-23,2.4256883,41
10252,2020-09-24,3.3499923,41
10253,2020-09-25,5.1750994,41
10254,2020-09-26,3.6298323,41
10255,2020-09-27,4.5727024,41
10256,2020-09-28,3.229375,41
10257,2020-09-29,2.123295,41
10258,2020-09-30,0.8276824,41
10259,2020-10-01,2.410626,41
10260,2020-10-02,-0.08730023,41
10261,2020-10-03,0.18610477,41
10262,2020-10-04,3.5558326,41
10263,2020-10-05,4.6346955,41
10264,2020-10-06,5.1124125,41
10265,2020-10-07,3.8575735,41
10266,2020-10-08,3.3800147,41
10267,2020-10-09,2.7215014,41
10268,2020-10-10,2.2782264,41
10269,2020-10-11,1.7552032,41
10270,2020-10-12,1.2280641,41
10271,2020-10-13,1.3553659,41
10272,2020-10-14,-1.9979447,41
10273,2020-10-15,-0.9203323,41
10274,2020-10-16,-0.64821595,41
10275,2020-10-17,-1.1901906,41
10276,2020-10-18,-1.4135576,41
10277,2020-10-19,-2.6278145,41
10278,2020-10-20,-0.50056624,41
10279,2020-10-21,1.0906471,41
10280,2020-10-22,0.34592104,41
10281,2020-10-23,1.9867245,41
10282,2020-10-24,2.2257495,41
10283,2020-10-25,2.2571175,41
10284,2020-10-26,3.3940601,41
10285,2020-10-27,2.3350458,41
10286,2020-10-28,3.9574175,41
10287,2020-10-29,3.411972,41
10288,2020-10-30,1.5902913,41
10289,2020-10-31,1.1320627,41
10290,2020-03-01,1.417711,42
10291,2020-03-02,1.8305724,42
10292,2020-03-03,1.0805013,42
10293,2020-03-04,0.6618599,42
10294,2020-03-05,1.8118101,42
10295,2020-03-06,1.564999,42
10296,2020-03-07,1.1916001,42
10297,2020-03-08,1.0400957,42
10298,2020-03-09,2.0725598,42
10299,2020-03-10,0.74575853,42
10300,2020-03-11,0.8138827,42
10301,2020-03-12,1.2568377,42
10302,2020-03-13,0.7903862,42
10303,2020-03-14,0.9211211,42
10304,2020-03-15,0.03564903,42
10305,2020-03-16,-0.116606236,42
10306,2020-03-17,-0.17721078,42
10307,2020-03-18,-0.033003043,42
10308,2020-03-19,-0.17445415,42
10309,2020-03-20,-0.04689977,42
10310,2020-03-21,-0.41572914,42
10311,2020-03-22,-0.5127567,42
10312,2020-03-23,-0.5614926,42
10313,2020-03-24,-0.32007185,42
10314,2020-03-25,-0.033619307,42
10315,2020-03-26,-0.38980174,42
10316,2020-03-27,0.8129767,42
10317,2020-03-28,0.89930105,42
10318,2020-03-29,1.106921,42
10319,2020-03-30,-0.58705735,42
10320,2020-03-31,-0.16286306,42
10321,2020-04-01,-0.09144488,42
10322,2020-04-02,0.5096402,42
10323,2020-04-03,0.78333634,42
10324,2020-04-04,-0.4190375,42
10325,2020-04-05,-0.3640725,42
10326,2020-04-06,-0.13958463,42
10327,2020-04-07,-0.5158677,42
10328,2020-04-08,-0.4538537,42
10329,2020-04-09,-0.36115754,42
10330,2020-04-10,-0.33363676,42
10331,2020-04-11,-0.57543194,42
10332,2020-04-12,0.097528264,42
10333,2020-04-13,-0.6958248,42
10334,2020-04-14,-0.27235907,42
10335,2020-04-15,-0.3802777,42
10336,2020-04-16,-0.07976807,42
10337,2020-04-17,-0.19099607,42
10338,2020-04-18,-0.11864321,42
10339,2020-04-19,-0.5461264,42
10340,2020-04-20,0.28513485,42
10341,2020-04-21,0.51187176,42
10342,2020-04-22,0.8543925,42
10343,2020-04-23,0.5001012,42
10344,2020-04-24,0.06821123,42
10345,2020-04-25,0.045524765,42
10346,2020-04-26,0.19078967,42
10347,2020-04-27,0.032114223,42
10348,2020-04-28,1.0331869,42
10349,2020-04-29,1.7680428,42
10350,2020-04-30,1.7061303,42
10351,2020-05-01,1.3819293,42
10352,2020-05-02,0.93736,42
10353,2020-05-03,-0.0039503886,42
10354,2020-05-04,-0.6186611,42
10355,2020-05-05,0.864765,42
10356,2020-05-06,0.33716065,42
10357,2020-05-07,-0.3411638,42
10358,2020-05-08,0.072234124,42
10359,2020-05-09,-0.08291576,42
10360,2020-05-10,-0.5952757,42
10361,2020-05-11,-0.57169807,42
10362,2020-05-12,-0.2685598,42
10363,2020-05-13,-0.4662366,42
10364,2020-05-14,-0.55597436,42
10365,2020-05-15,0.21725734,42
10366,2020-05-16,0.049889773,42
10367,2020-05-17,0.7840081,42
10368,2020-05-18,0.6063028,42
10369,2020-05-19,0.75416166,42
10370,2020-05-20,0.143119,42
10371,2020-05-21,0.09906547,42
10372,2020-05-22,0.5932096,42
10373,2020-05-23,1.2763561,42
10374,2020-05-24,0.029819604,42
10375,2020-05-25,-0.5983227,42
10376,2020-05-26,-0.29694968,42
10377,2020-05-27,-0.20703442,42
10378,2020-05-28,-0.20189504,42
10379,2020-05-29,-0.2246234,42
10380,2020-05-30,-0.42303577,42
10381,2020-05-31,-0.7499324,42
10382,2020-06-01,-0.3724709,42
10383,2020-06-02,-0.008823542,42
10384,2020-06-03,0.75972384,42
10385,2020-06-04,1.5812348,42
10386,2020-06-05,2.2811093,42
10387,2020-06-06,1.9370095,42
10388,2020-06-07,0.5452584,42
10389,2020-06-08,1.2575786,42
10390,2020-06-09,1.8006427,42
10391,2020-06-10,1.2719977,42
10392,2020-06-11,-0.42241073,42
10393,2020-06-12,-1.4653952,42
10394,2020-06-13,0.6241941,42
10395,2020-06-14,1.138414,42
10396,2020-06-15,1.3730724,42
10397,2020-06-16,1.0641758,42
10398,2020-06-17,1.5712476,42
10399,2020-06-18,0.8077105,42
10400,2020-06-19,0.89855194,42
10401,2020-06-20,0.78195125,42
10402,2020-06-21,1.2304646,42
10403,2020-06-22,0.10583868,42
10404,2020-06-23,-0.4683144,42
10405,2020-06-24,-0.46153918,42
10406,2020-06-25,0.1435135,42
10407,2020-06-26,0.24510518,42
10408,2020-06-27,0.83353186,42
10409,2020-06-28,0.7318168,42
10410,2020-06-29,1.4821773,42
10411,2020-06-30,0.26758415,42
10412,2020-07-01,0.7328112,42
10413,2020-07-02,1.1777045,42
10414,2020-07-03,1.0576575,42
10415,2020-07-04,1.1073403,42
10416,2020-07-05,1.12314,42
10417,2020-07-06,1.346626,42
10418,2020-07-07,0.037860323,42
10419,2020-07-08,-0.029122273,42
10420,2020-07-09,0.6998587,42
10421,2020-07-10,1.0716666,42
10422,2020-07-11,-0.18456337,42
10423,2020-07-12,-0.467676,42
10424,2020-07-13,0.6776879,42
10425,2020-07-14,1.360537,42
10426,2020-07-15,1.78488,42
10427,2020-07-16,1.2207311,42
10428,2020-07-17,0.22309248,42
10429,2020-07-18,0.0031662225,42
10430,2020-07-19,-0.10372996,42
10431,2020-07-20,0.51138186,42
10432,2020-07-21,0.54814255,42
10433,2020-07-22,0.7701301,42
10434,2020-07-23,0.6885576,42
10435,2020-07-24,1.4375017,42
10436,2020-07-25,1.0935031,42
10437,2020-07-26,1.6869373,42
10438,2020-07-27,0.9535462,42
10439,2020-07-28,0.9522249,42
10440,2020-07-29,-0.3420938,42
10441,2020-07-30,-0.52279216,42
10442,2020-07-31,0.113826536,42
10443,2020-08-01,1.4319801,42
10444,2020-08-02,1.5688808,42
10445,2020-08-03,1.7528179,42
10446,2020-08-04,0.8027495,42
10447,2020-08-05,-0.1669667,42
10448,2020-08-06,-0.20518288,42
10449,2020-08-07,-0.44322354,42
10450,2020-08-08,-0.1369237,42
10451,2020-08-09,0.38306114,42
10452,2020-08-10,0.54703224,42
10453,2020-08-11,-0.3439706,42
10454,2020-08-12,-0.16040042,42
10455,2020-08-13,0.34328648,42
10456,2020-08-14,0.64218414,42
10457,2020-08-15,-0.57004035,42
10458,2020-08-16,0.3781765,42
10459,2020-08-17,1.3834722,42
10460,2020-08-18,0.8166522,42
10461,2020-08-19,0.0684941,42
10462,2020-08-20,-0.24968365,42
10463,2020-08-21,0.7261485,42
10464,2020-08-22,1.18855,42
10465,2020-08-23,1.5052629,42
10466,2020-08-24,0.39011887,42
10467,2020-08-25,1.2268441,42
10468,2020-08-26,1.3196386,42
10469,2020-08-27,1.0836879,42
10470,2020-08-28,1.2570813,42
10471,2020-08-29,0.5423605,42
10472,2020-08-30,1.7249644,42
10473,2020-08-31,0.89358294,42
10474,2020-09-01,0.2785646,42
10475,2020-09-02,1.0027841,42
10476,2020-09-03,0.22520006,42
10477,2020-09-04,-0.095517874,42
10478,2020-09-05,0.6886223,42
10479,2020-09-06,0.55500257,42
10480,2020-09-07,-0.044005726,42
10481,2020-09-08,0.050061215,42
10482,2020-09-09,-0.013508233,42
10483,2020-09-10,0.58326876,42
10484,2020-09-11,0.55082,42
10485,2020-09-12,0.57997775,42
10486,2020-09-13,-0.4041968,42
10487,2020-09-14,-0.26608235,42
10488,2020-09-15,-0.46768236,42
10489,2020-09-16,0.47142997,42
10490,2020-09-17,-0.37851018,42
10491,2020-09-18,-0.73764485,42
10492,2020-09-19,-1.0058197,42
10493,2020-09-20,-0.070278995,42
10494,2020-09-21,0.37710485,42
10495,2020-09-22,0.48733073,42
10496,2020-09-23,0.81504977,42
10497,2020-09-24,1.3001468,42
10498,2020-09-25,3.3709164,42
10499,2020-09-26,2.469705,42
10500,2020-09-27,2.79254,42
10501,2020-09-28,2.0015793,42
10502,2020-09-29,0.541086,42
10503,2020-09-30,0.26774642,42
10504,2020-10-01,0.7942173,42
10505,2020-10-02,0.42887512,42
10506,2020-10-03,0.8935855,42
10507,2020-10-04,1.2465045,42
10508,2020-10-05,1.8294201,42
10509,2020-10-06,1.4796867,42
10510,2020-10-07,1.7577713,42
10511,2020-10-08,0.2523649,42
10512,2020-10-09,0.66182524,42
10513,2020-10-10,1.1797923,42
10514,2020-10-11,1.5403912,42
10515,2020-10-12,1.1134056,42
10516,2020-10-13,0.5771066,42
10517,2020-10-14,0.38840073,42
10518,2020-10-15,1.2656515,42
10519,2020-10-16,1.1565523,42
10520,2020-10-17,0.23867495,42
10521,2020-10-18,0.114427626,42
10522,2020-10-19,-0.34884644,42
10523,2020-10-20,-0.4478047,42
10524,2020-10-21,-0.5767194,42
10525,2020-10-22,-0.35653666,42
10526,2020-10-23,0.4890078,42
10527,2020-10-24,0.67012644,42
10528,2020-10-25,0.39800304,42
10529,2020-10-26,1.2514244,42
10530,2020-10-27,0.7830885,42
10531,2020-10-28,0.86177814,42
10532,2020-10-29,0.70321524,42
10533,2020-10-30,0.24167414,42
10534,2020-10-31,0.36239347,42
10535,2020-03-01,1.8023763,43
10536,2020-03-02,2.178533,43
10537,2020-03-03,1.3425915,43
10538,2020-03-04,1.0910919,43
10539,2020-03-05,2.2790816,43
10540,2020-03-06,2.0154703,43
10541,2020-03-07,1.2082387,43
10542,2020-03-08,1.4438926,43
10543,2020-03-09,2.2588634,43
10544,2020-03-10,1.6721791,43
10545,2020-03-11,0.8893677,43
10546,2020-03-12,1.361339,43
10547,2020-03-13,0.33373293,43
10548,2020-03-14,0.7078243,43
10549,2020-03-15,-0.5247986,43
10550,2020-03-16,-0.8116564,43
10551,2020-03-17,-0.33855405,43
10552,2020-03-18,-0.35255292,43
10553,2020-03-19,0.07625016,43
10554,2020-03-20,-0.39506054,43
10555,2020-03-21,-0.8523407,43
10556,2020-03-22,-0.66636336,43
10557,2020-03-23,-0.36633998,43
10558,2020-03-24,-0.39001316,43
10559,2020-03-25,-0.09470832,43
10560,2020-03-26,-0.6579138,43
10561,2020-03-27,0.26357016,43
10562,2020-03-28,0.38285887,43
10563,2020-03-29,0.5515911,43
10564,2020-03-30,-0.7605479,43
10565,2020-03-31,-0.5687195,43
10566,2020-04-01,-0.0017159707,43
10567,2020-04-02,0.17590585,43
10568,2020-04-03,0.24536847,43
10569,2020-04-04,-0.6013399,43
10570,2020-04-05,-0.6178402,43
10571,2020-04-06,-0.30973446,43
10572,2020-04-07,-0.96928906,43
10573,2020-04-08,-0.545151,43
10574,2020-04-09,-0.611555,43
10575,2020-04-10,-0.24366464,43
10576,2020-04-11,-0.45858046,43
10577,2020-04-12,-0.04306807,43
10578,2020-04-13,-0.55541474,43
10579,2020-04-14,-0.69593877,43
10580,2020-04-15,-0.6574738,43
10581,2020-04-16,-0.29649466,43
10582,2020-04-17,-0.21246424,43
10583,2020-04-18,-0.28011015,43
10584,2020-04-19,-0.786257,43
10585,2020-04-20,0.29576737,43
10586,2020-04-21,0.091547005,43
10587,2020-04-22,0.79839486,43
10588,2020-04-23,0.23438665,43
10589,2020-04-24,-0.11153309,43
10590,2020-04-25,0.04899947,43
10591,2020-04-26,0.19988471,43
10592,2020-04-27,-0.114378266,43
10593,2020-04-28,1.4472536,43
10594,2020-04-29,2.3448458,43
10595,2020-04-30,2.5954561,43
10596,2020-05-01,2.5120485,43
10597,2020-05-02,2.4385123,43
10598,2020-05-03,1.3659288,43
10599,2020-05-04,-0.4172371,43
10600,2020-05-05,0.8571879,43
10601,2020-05-06,0.16152205,43
10602,2020-05-07,-0.20848505,43
10603,2020-05-08,-0.1858797,43
10604,2020-05-09,-0.29785326,43
10605,2020-05-10,-1.239631,43
10606,2020-05-11,-0.40950707,43
10607,2020-05-12,-0.49262473,43
10608,2020-05-13,-0.81332904,43
10609,2020-05-14,-1.0347,43
10610,2020-05-15,-0.15955283,43
10611,2020-05-16,-0.30651566,43
10612,2020-05-17,0.3410625,43
10613,2020-05-18,0.13008335,43
10614,2020-05-19,0.29832566,43
10615,2020-05-20,-0.10878683,43
10616,2020-05-21,0.059309896,43
10617,2020-05-22,0.81457007,43
10618,2020-05-23,0.6674106,43
10619,2020-05-24,-0.2622643,43
10620,2020-05-25,-0.8788382,43
10621,2020-05-26,-0.58724844,43
10622,2020-05-27,-0.4975662,43
10623,2020-05-28,-0.37135634,43
10624,2020-05-29,-0.4051768,43
10625,2020-05-30,-0.2503649,43
10626,2020-05-31,-0.6893934,43
10627,2020-06-01,-0.24782516,43
10628,2020-06-02,-0.33705795,43
10629,2020-06-03,1.0441757,43
10630,2020-06-04,1.8005376,43
10631,2020-06-05,3.0968587,43
10632,2020-06-06,2.5316274,43
10633,2020-06-07,0.49267122,43
10634,2020-06-08,0.8152074,43
10635,2020-06-09,1.2478545,43
10636,2020-06-10,1.0736873,43
10637,2020-06-11,-0.7124428,43
10638,2020-06-12,-1.7034633,43
10639,2020-06-13,0.89643407,43
10640,2020-06-14,1.2886612,43
10641,2020-06-15,1.3687408,43
10642,2020-06-16,1.0588965,43
10643,2020-06-17,2.0697014,43
10644,2020-06-18,1.1640513,43
10645,2020-06-19,0.81213695,43
10646,2020-06-20,0.68715084,43
10647,2020-06-21,1.1302247,43
10648,2020-06-22,-0.12044612,43
10649,2020-06-23,-0.8050567,43
10650,2020-06-24,-0.25636286,43
10651,2020-06-25,0.48233116,43
10652,2020-06-26,0.38161606,43
10653,2020-06-27,0.9892053,43
10654,2020-06-28,1.2018567,43
10655,2020-06-29,2.0212617,43
10656,2020-06-30,0.6271483,43
10657,2020-07-01,1.0280468,43
10658,2020-07-02,1.5569867,43
10659,2020-07-03,0.8263412,43
10660,2020-07-04,0.9049628,43
10661,2020-07-05,1.1128265,43
10662,2020-07-06,0.9766297,43
10663,2020-07-07,-0.20062129,43
10664,2020-07-08,-0.24624954,43
10665,2020-07-09,0.9128382,43
10666,2020-07-10,1.0620798,43
10667,2020-07-11,-0.36724964,43
10668,2020-07-12,-0.4240902,43
10669,2020-07-13,0.2007049,43
10670,2020-07-14,1.1358272,43
10671,2020-07-15,1.7535408,43
10672,2020-07-16,0.80549806,43
10673,2020-07-17,0.046654973,43
10674,2020-07-18,-0.17501256,43
10675,2020-07-19,0.0028659804,43
10676,2020-07-20,1.0647446,43
10677,2020-07-21,0.5285332,43
10678,2020-07-22,0.7966149,43
10679,2020-07-23,1.1174134,43
10680,2020-07-24,1.5496968,43
10681,2020-07-25,1.2228094,43
10682,2020-07-26,1.6147128,43
10683,2020-07-27,0.87625504,43
10684,2020-07-28,1.190634,43
10685,2020-07-29,-0.3174668,43
10686,2020-07-30,-0.07909261,43
10687,2020-07-31,0.056180082,43
10688,2020-08-01,1.1556246,43
10689,2020-08-02,1.0751666,43
10690,2020-08-03,1.7087905,43
10691,2020-08-04,0.6842362,43
10692,2020-08-05,-0.25002256,43
10693,2020-08-06,-0.2559229,43
10694,2020-08-07,0.009819429,43
10695,2020-08-08,0.47184536,43
10696,2020-08-09,0.43206075,43
10697,2020-08-10,0.3700077,43
10698,2020-08-11,-0.48050448,43
10699,2020-08-12,-0.46437854,43
10700,2020-08-13,0.63067806,43
10701,2020-08-14,0.78965485,43
10702,2020-08-15,-0.6155706,43
10703,2020-08-16,0.5868616,43
10704,2020-08-17,1.5706794,43
10705,2020-08-18,1.0955237,43
10706,2020-08-19,0.25404957,43
10707,2020-08-20,-0.4684106,43
10708,2020-08-21,0.45288894,43
10709,2020-08-22,1.3232688,43
10710,2020-08-23,1.2336571,43
10711,2020-08-24,0.07407503,43
10712,2020-08-25,1.3694291,43
10713,2020-08-26,1.4271553,43
10714,2020-08-27,1.4406555,43
10715,2020-08-28,1.4715171,43
10716,2020-08-29,0.5917786,43
10717,2020-08-30,1.2854582,43
10718,2020-08-31,0.8006416,43
10719,2020-09-01,-0.06612112,43
10720,2020-09-02,0.44614455,43
10721,2020-09-03,0.002326932,43
10722,2020-09-04,-0.038225748,43
10723,2020-09-05,0.7097444,43
10724,2020-09-06,0.22828153,43
10725,2020-09-07,-0.31651163,43
10726,2020-09-08,-0.41026527,43
10727,2020-09-09,-0.3942087,43
10728,2020-09-10,0.40479735,43
10729,2020-09-11,0.28959692,43
10730,2020-09-12,0.036338963,43
10731,2020-09-13,-0.4364594,43
10732,2020-09-14,-0.3603404,43
10733,2020-09-15,0.10524822,43
10734,2020-09-16,0.45896953,43
10735,2020-09-17,-0.36047697,43
10736,2020-09-18,-1.1710335,43
10737,2020-09-19,-1.286538,43
10738,2020-09-20,-0.063661054,43
10739,2020-09-21,0.23516652,43
10740,2020-09-22,0.7231899,43
10741,2020-09-23,1.2241155,43
10742,2020-09-24,1.9037719,43
10743,2020-09-25,3.7681947,43
10744,2020-09-26,2.5698128,43
10745,2020-09-27,2.9223719,43
10746,2020-09-28,2.165136,43
10747,2020-09-29,0.18347284,43
10748,2020-09-30,0.4969756,43
10749,2020-10-01,0.950266,43
10750,2020-10-02,0.88926315,43
10751,2020-10-03,1.7525451,43
10752,2020-10-04,1.9703197,43
10753,2020-10-05,2.9976695,43
10754,2020-10-06,2.0387545,43
10755,2020-10-07,2.0338945,43
10756,2020-10-08,0.47613513,43
10757,2020-10-09,0.76616085,43
10758,2020-10-10,0.7919986,43
10759,2020-10-11,1.4241964,43
10760,2020-10-12,0.7792338,43
10761,2020-10-13,1.0107309,43
10762,2020-10-14,0.10665877,43
10763,2020-10-15,1.269151,43
10764,2020-10-16,1.1749164,43
10765,2020-10-17,-0.025021086,43
10766,2020-10-18,-0.17819363,43
10767,2020-10-19,-0.543245,43
10768,2020-10-20,-1.3498617,43
10769,2020-10-21,-1.5448462,43
10770,2020-10-22,-1.108492,43
10771,2020-10-23,0.66317135,43
10772,2020-10-24,1.0196588,43
10773,2020-10-25,0.032999203,43
10774,2020-10-26,1.9812902,43
10775,2020-10-27,1.7305641,43
10776,2020-10-28,1.1290329,43
10777,2020-10-29,1.2534025,43
10778,2020-10-30,0.017531157,43
10779,2020-10-31,0.6699895,43
10780,2020-03-01,3.6233552,44
10781,2020-03-02,4.956296,44
10782,2020-03-03,2.026929,44
10783,2020-03-04,1.9451302,44
10784,2020-03-05,6.4247155,44
10785,2020-03-06,2.9629278,44
10786,2020-03-07,3.0292573,44
10787,2020-03-08,5.311151,44
10788,2020-03-09,4.786472,44
10789,2020-03-10,5.7641444,44
10790,2020-03-11,4.4118958,44
10791,2020-03-12,5.0460844,44
10792,2020-03-13,2.5391235,44
10793,2020-03-14,3.409509,44
10794,2020-03-15,1.8562399,44
10795,2020-03-16,-0.77525824,44
10796,2020-03-17,-0.8527197,44
10797,2020-03-18,0.44706115,44
10798,2020-03-19,-1.4943067,44
10799,2020-03-20,-3.3585808,44
10800,2020-03-21,-5.1717443,44
10801,2020-03-22,-3.9071536,44
10802,2020-03-23,-3.506368,44
10803,2020-03-24,-3.2393577,44
10804,2020-03-25,-3.1269338,44
10805,2020-03-26,-3.0071366,44
10806,2020-03-27,-1.5907671,44
10807,2020-03-28,-1.5401939,44
10808,2020-03-29,-4.786874,44
10809,2020-03-30,-4.785474,44
10810,2020-03-31,-5.704033,44
10811,2020-04-01,-3.4947822,44
10812,2020-04-02,-1.0426055,44
10813,2020-04-03,0.5952445,44
10814,2020-04-04,-3.285182,44
10815,2020-04-05,-1.6181439,44
10816,2020-04-06,1.5165001,44
10817,2020-04-07,-1.9112829,44
10818,2020-04-08,0.105346814,44
10819,2020-04-09,-1.8255086,44
10820,2020-04-10,-2.5508013,44
10821,2020-04-11,-0.7886625,44
10822,2020-04-12,0.038866058,44
10823,2020-04-13,-3.8958745,44
10824,2020-04-14,-5.3965125,44
10825,2020-04-15,-4.692846,44
10826,2020-04-16,-0.98773825,44
10827,2020-04-17,-0.7934269,44
10828,2020-04-18,1.2402146,44
10829,2020-04-19,-2.7054446,44
10830,2020-04-20,-2.3594787,44
10831,2020-04-21,-1.400072,44
10832,2020-04-22,0.18533073,44
10833,2020-04-23,1.4388716,44
10834,2020-04-24,0.65801555,44
10835,2020-04-25,-0.73237544,44
10836,2020-04-26,0.10573546,44
10837,2020-04-27,1.3256327,44
10838,2020-04-28,4.9376035,44
10839,2020-04-29,4.1623354,44
10840,2020-04-30,5.6624084,44
10841,2020-05-01,5.24198,44
10842,2020-05-02,1.9857234,44
10843,2020-05-03,3.1340828,44
10844,2020-05-04,-3.8778012,44
10845,2020-05-05,2.7070608,44
10846,2020-05-06,-1.4289489,44
10847,2020-05-07,-2.8223803,44
10848,2020-05-08,-2.3335128,44
10849,2020-05-09,-0.22405194,44
10850,2020-05-10,-0.09891419,44
10851,2020-05-11,-4.2394714,44
10852,2020-05-12,-4.132627,44
10853,2020-05-13,-3.9921834,44
10854,2020-05-14,-4.581567,44
10855,2020-05-15,-2.42189,44
10856,2020-05-16,-0.5369456,44
10857,2020-05-17,-0.09060545,44
10858,2020-05-18,0.16022447,44
10859,2020-05-19,-0.8441438,44
10860,2020-05-20,-1.574216,44
10861,2020-05-21,0.47748417,44
10862,2020-05-22,4.022918,44
10863,2020-05-23,4.161879,44
10864,2020-05-24,-0.6588652,44
10865,2020-05-25,-2.8740485,44
10866,2020-05-26,-3.0897775,44
10867,2020-05-27,-3.756077,44
10868,2020-05-28,-4.264977,44
10869,2020-05-29,-4.389756,44
10870,2020-05-30,-4.069346,44
10871,2020-05-31,-5.040021,44
10872,2020-06-01,-3.3633413,44
10873,2020-06-02,-1.0148813,44
10874,2020-06-03,1.5100331,44
10875,2020-06-04,1.0980328,44
10876,2020-06-05,5.9079947,44
10877,2020-06-06,4.317281,44
10878,2020-06-07,2.7749674,44
10879,2020-06-08,-0.01398687,44
10880,2020-06-09,-1.0917016,44
10881,2020-06-10,0.44769463,44
10882,2020-06-11,-2.3880088,44
10883,2020-06-12,-1.6336243,44
10884,2020-06-13,1.3431507,44
10885,2020-06-14,2.421843,44
10886,2020-06-15,2.3756247,44
10887,2020-06-16,1.8956349,44
10888,2020-06-17,2.0524027,44
10889,2020-06-18,3.669664,44
10890,2020-06-19,2.926899,44
10891,2020-06-20,1.8574417,44
10892,2020-06-21,3.5128834,44
10893,2020-06-22,-1.1323476,44
10894,2020-06-23,-3.341009,44
10895,2020-06-24,-1.8618802,44
10896,2020-06-25,1.1812701,44
10897,2020-06-26,2.5116084,44
10898,2020-06-27,4.4550996,44
10899,2020-06-28,3.0077121,44
10900,2020-06-29,3.9424696,44
10901,2020-06-30,3.4428809,44
10902,2020-07-01,4.215892,44
10903,2020-07-02,3.8130455,44
10904,2020-07-03,3.301797,44
10905,2020-07-04,4.7668004,44
10906,2020-07-05,4.5388613,44
10907,2020-07-06,1.6312385,44
10908,2020-07-07,0.23566641,44
10909,2020-07-08,0.8996992,44
10910,2020-07-09,2.9837759,44
10911,2020-07-10,1.2255608,44
10912,2020-07-11,-1.8731956,44
10913,2020-07-12,-2.4385114,44
10914,2020-07-13,0.16406249,44
10915,2020-07-14,1.827217,44
10916,2020-07-15,2.8805618,44
10917,2020-07-16,0.89312035,44
10918,2020-07-17,0.008823029,44
10919,2020-07-18,-0.029684242,44
10920,2020-07-19,-0.08635736,44
10921,2020-07-20,-1.5795385,44
10922,2020-07-21,-3.049118,44
10923,2020-07-22,-1.683696,44
10924,2020-07-23,0.38626575,44
10925,2020-07-24,2.1191463,44
10926,2020-07-25,3.9398072,44
10927,2020-07-26,2.9091318,44
10928,2020-07-27,3.659404,44
10929,2020-07-28,2.0810037,44
10930,2020-07-29,-1.0291548,44
10931,2020-07-30,-3.1847284,44
10932,2020-07-31,2.3521457,44
10933,2020-08-01,3.2553294,44
10934,2020-08-02,2.5779974,44
10935,2020-08-03,1.6262238,44
10936,2020-08-04,1.0596721,44
10937,2020-08-05,1.2912229,44
10938,2020-08-06,-1.0551975,44
10939,2020-08-07,-1.471607,44
10940,2020-08-08,1.0226438,44
10941,2020-08-09,0.31432623,44
10942,2020-08-10,-0.7821234,44
10943,2020-08-11,0.18067929,44
10944,2020-08-12,-0.09947733,44
10945,2020-08-13,1.9633304,44
10946,2020-08-14,3.543418,44
10947,2020-08-15,-1.272777,44
10948,2020-08-16,1.6041143,44
10949,2020-08-17,3.0590308,44
10950,2020-08-18,1.1987462,44
10951,2020-08-19,0.35003173,44
10952,2020-08-20,1.7868434,44
10953,2020-08-21,4.4727726,44
10954,2020-08-22,4.5064187,44
10955,2020-08-23,3.1795757,44
10956,2020-08-24,1.5376333,44
10957,2020-08-25,3.9248297,44
