,time,u10,v10,t2m,dep,tp
11977,2020-10-04,2.1971836,1.6373907,279.48953,48,0.13239594
11978,2020-10-05,3.57524,0.14167114,280.38162,48,0.04078998
11979,2020-10-06,2.2728796,0.8124738,282.1962,48,0.107645124
11980,2020-10-07,2.6110296,-2.05949,282.3032,48,0.012430061
11981,2020-10-08,0.65985554,-0.18268512,285.14218,48,0.0002796613
11982,2020-10-09,1.153676,0.04165535,284.71915,48,7.6054515e-05
11983,2020-10-10,1.010792,-2.0057342,281.45004,48,0.0038272834
11984,2020-10-11,1.8143137,-3.801929,278.05295,48,0.031085726
11985,2020-10-12,1.1114948,-3.8942652,278.20483,48,0.007589774
11986,2020-10-13,1.5171353,-0.62980753,277.66876,48,0.02253627
11987,2020-10-14,0.306601,-1.0467868,277.8839,48,0.049813993
11988,2020-10-15,1.3737262,-3.6173673,277.3373,48,0.015641043
11989,2020-10-16,1.3878115,-2.9832978,278.2474,48,0.021023571
11990,2020-10-17,-0.096100956,-1.7088258,279.52042,48,0.0027805192
11991,2020-10-18,-0.36902,-1.3511981,278.4359,48,7.875425e-05
11992,2020-10-19,-1.4600078,1.7787781,279.44852,48,0.0021368517
11993,2020-10-20,-3.072358,4.411066,282.23874,48,0.060620666
11994,2020-10-21,-2.9508061,4.394762,283.4269,48,0.1411801
11995,2020-10-22,-2.3458948,3.3685372,284.49777,48,0.1102343
11996,2020-10-23,0.74246943,0.43486845,283.5894,48,0.2523688
11997,2020-10-24,1.4021373,-0.5732701,281.89978,48,0.019901933
11998,2020-10-25,-0.7481786,1.2007847,281.73343,48,0.010104638
11999,2020-10-26,2.5329323,-1.2592387,278.449,48,0.10661742
12000,2020-10-27,2.4053056,-0.51480645,279.10706,48,0.022710722
12001,2020-10-28,1.4302136,0.42731163,281.17297,48,0.023836209
12002,2020-10-29,2.0813453,-1.2337908,281.5433,48,0.016748523
12003,2020-10-30,-0.14375946,-0.71401006,283.4948,48,0.0010067917
12004,2020-10-31,0.30364144,0.31090224,284.08804,48,6.6089165e-06
12005,2020-03-01,2.8229957,3.2064693,280.12225,49,0.20222908
12006,2020-03-02,4.2649655,0.13090305,280.6232,49,0.14415249
12007,2020-03-03,1.9539806,0.31695995,278.79254,49,0.043303683
12008,2020-03-04,1.2893881,2.8708901,280.79852,49,0.036026787
12009,2020-03-05,5.4411683,2.0843422,283.14914,49,0.31390062
12010,2020-03-06,2.5231795,-1.108064,279.09082,49,0.093084715
12011,2020-03-07,2.5383635,0.7374846,280.86963,49,0.005953854
12012,2020-03-08,3.8381398,3.2771957,282.4391,49,0.021604905
12013,2020-03-09,4.1321683,0.3408955,281.4157,49,0.01476542
12014,2020-03-10,5.1249466,2.5522866,284.60934,49,0.02898702
12015,2020-03-11,3.9727867,3.0999658,285.07925,49,0.007417467
12016,2020-03-12,4.472778,0.7110733,283.1871,49,0.005659518
12017,2020-03-13,2.2771466,0.50194395,280.23105,49,0.0010059384
12018,2020-03-14,2.5234344,2.2236803,282.31387,49,0.01974991
12019,2020-03-15,1.1995829,2.2733922,282.90622,49,0.0021860541
12020,2020-03-16,-0.80050313,-2.6936395,281.89984,49,0.17376992
12021,2020-03-17,-0.65511554,-1.232306,284.10547,49,0.012642281
12022,2020-03-18,0.35038573,0.17531285,284.74326,49,0.001578604
12023,2020-03-19,-1.4315398,0.053503156,285.94363,49,0.00080381584
12024,2020-03-20,-2.595268,-0.27522585,286.66092,49,8.661526e-05
12025,2020-03-21,-4.2516036,-2.0466032,283.6991,49,8.35873e-05
12026,2020-03-22,-3.6714418,-2.072721,281.83273,49,0.011450461
12027,2020-03-23,-3.470679,-0.5043152,283.7012,49,0.001915447
12028,2020-03-24,-2.813493,-0.99278706,282.31207,49,1.5102663e-05
12029,2020-03-25,-2.9166493,-1.7024845,280.37836,49,0.0
12030,2020-03-26,-2.867437,-2.9057426,279.3862,49,0.0
12031,2020-03-27,-1.0554149,-2.2332416,280.54416,49,0.0
12032,2020-03-28,-1.0220643,-2.3233674,282.67078,49,4.5729783e-05
12033,2020-03-29,-4.002199,-5.7246356,279.70718,49,0.0007009799
12034,2020-03-30,-4.439076,-5.3424525,277.8311,49,9.028426e-05
12035,2020-03-31,-5.0056367,-3.1393654,280.2782,49,5.053977e-08
12036,2020-04-01,-2.9411852,-2.160271,280.8441,49,0.0
12037,2020-04-02,-0.39825255,-2.7226012,279.9366,49,4.245341e-05
12038,2020-04-03,0.48852268,-0.8472299,281.9848,49,0.0016334351
12039,2020-04-04,-3.0005982,1.3928883,283.65018,49,0.00015884149
12040,2020-04-05,-1.4639487,3.401727,286.85834,49,3.0323863e-06
12041,2020-04-06,0.26894677,2.0129511,286.17996,49,0.037807558
12042,2020-04-07,-2.1162446,0.3431811,287.67828,49,0.010643259
12043,2020-04-08,-0.050879456,0.68783504,288.23987,49,0.003337222
12044,2020-04-09,-1.799567,0.37474236,289.2834,49,0.0001976976
12045,2020-04-10,-2.3732743,0.29848212,290.05246,49,0.0
12046,2020-04-11,-0.47781545,0.23282565,289.7667,49,0.0004784704
12047,2020-04-12,0.14686848,1.3505472,288.38995,49,0.015917582
12048,2020-04-13,-3.2633045,-2.3178482,288.10162,49,0.04568813
12049,2020-04-14,-4.7975087,-2.8060608,283.05222,49,0.0022330652
12050,2020-04-15,-3.960487,-0.1985822,286.4694,49,8.378814e-06
12051,2020-04-16,-0.8381704,2.648833,289.95062,49,0.020533068
12052,2020-04-17,-0.92330927,2.6720967,289.00876,49,0.07604837
12053,2020-04-18,0.7662761,-0.041087545,288.38287,49,0.008205421
12054,2020-04-19,-2.4839342,-2.8195252,287.10797,49,0.10546971
12055,2020-04-20,-1.9154093,-1.1258228,287.45032,49,0.12171508
12056,2020-04-21,-1.7330827,-1.5357451,288.9874,49,0.01782303
12057,2020-04-22,-0.13070069,-0.8885326,289.90924,49,0.005004667
12058,2020-04-23,1.4504905,1.0887631,289.36398,49,0.0019119069
12059,2020-04-24,1.051732,-0.24766177,287.95285,49,0.0008240787
12060,2020-04-25,-1.267793,-1.5378098,288.12546,49,0.03764186
12061,2020-04-26,-0.59120196,-0.28973684,288.38937,49,0.0041466067
12062,2020-04-27,0.91736096,1.5178587,287.36224,49,0.060427967
12063,2020-04-28,4.042582,2.9472253,286.63995,49,0.017969612
12064,2020-04-29,3.1475902,3.6526265,284.92285,49,0.06943861
12065,2020-04-30,4.3893332,3.5221338,284.706,49,0.07120671
12066,2020-05-01,4.7228026,1.5389636,285.6345,49,0.026854943
12067,2020-05-02,1.1995027,0.5680713,285.94467,49,0.048843883
12068,2020-05-03,2.5435114,0.9975688,288.31693,49,0.023374202
12069,2020-05-04,-2.975758,-0.34523687,289.88235,49,0.006927067
12070,2020-05-05,1.4682789,-0.09439655,289.19635,49,0.10321886
12071,2020-05-06,-1.0459802,-1.3393931,288.35352,49,0.0061501623
12072,2020-05-07,-2.4590046,-0.49022883,290.0257,49,9.162543e-05
12073,2020-05-08,-2.1515694,-0.03581851,289.71173,49,0.06478704
12074,2020-05-09,-0.95314085,1.3531616,291.0535,49,0.06539667
12075,2020-05-10,-0.39992553,-0.7843638,289.72775,49,0.1186346
12076,2020-05-11,-3.7624116,-5.64574,283.51718,49,0.2578953
12077,2020-05-12,-3.715007,-2.9019759,283.32434,49,0.014021544
12078,2020-05-13,-3.5274115,-3.503177,284.20395,49,0.0010390712
12079,2020-05-14,-4.1623135,-4.1851144,284.09793,49,8.210449e-05
12080,2020-05-15,-2.3689682,-3.7003374,284.9877,49,0.0
12081,2020-05-16,-0.37717217,-2.5966833,286.30612,49,0.0
12082,2020-05-17,-0.21579795,-1.7436414,287.17868,49,0.0
12083,2020-05-18,0.39402315,-1.7757164,288.60373,49,0.0
12084,2020-05-19,-0.38180283,-2.1857913,289.33926,49,0.0
12085,2020-05-20,-1.9061726,-0.79775906,292.23788,49,3.335625e-05
12086,2020-05-21,-0.38628027,1.2821373,294.52197,49,0.00013686792
12087,2020-05-22,3.5458345,1.0930538,291.45593,49,0.001240507
12088,2020-05-23,3.6316621,-0.1368253,288.63254,49,0.013186875
12089,2020-05-24,-0.45525163,-1.864265,288.1694,49,0.00068734685
12090,2020-05-25,-2.981719,-1.9883273,290.7318,49,0.0
12091,2020-05-26,-2.9303482,-2.6135461,292.41653,49,3.0323863e-05
12092,2020-05-27,-3.2677736,-2.139299,293.4053,49,3.0323863e-06
12093,2020-05-28,-3.4699576,-1.974489,293.56912,49,0.0
12094,2020-05-29,-3.9245274,-1.6533349,293.05957,49,0.0
12095,2020-05-30,-3.6709504,-1.1279106,293.1862,49,0.0
12096,2020-05-31,-4.3815055,-1.2592062,293.36905,49,0.0
12097,2020-06-01,-2.9884136,-2.0046904,294.0629,49,0.0
12098,2020-06-02,-0.57080764,-1.754057,295.40314,49,1.8868182e-06
12099,2020-06-03,1.5697463,-1.5613351,292.93292,49,0.004243834
12100,2020-06-04,1.4267967,-3.5278134,288.45032,49,0.06899037
12101,2020-06-05,5.204541,0.5885279,289.11078,49,0.012225732
12102,2020-06-06,3.9017878,-0.51688075,288.41678,49,0.008443278
12103,2020-06-07,2.259717,-0.0054751504,287.0057,49,0.027697647
12104,2020-06-08,0.011757482,-2.0763402,288.42618,49,0.020876642
12105,2020-06-09,-0.85612476,-2.838601,288.0745,49,0.0031996372
12106,2020-06-10,0.93112475,-0.29975712,286.94196,49,0.03774567
12107,2020-06-11,-2.6484437,2.1450343,286.40494,49,0.24360754
12108,2020-06-12,-0.5582693,2.7948174,288.31342,49,0.18268698
12109,2020-06-13,0.6171152,4.2986674,288.11023,49,0.07933686
12110,2020-06-14,1.9470501,3.4080267,288.9517,49,0.064322144
12111,2020-06-15,1.9104447,2.4325888,288.97745,49,0.065464586
12112,2020-06-16,1.325211,2.3908782,288.72696,49,0.081476696
12113,2020-06-17,1.2571019,1.4692262,288.15176,49,0.0797323
12114,2020-06-18,2.860357,2.0315123,288.4871,49,0.06455842
12115,2020-06-19,2.4683282,1.4024742,289.1386,49,0.010137892
12116,2020-06-20,1.7111646,1.6735533,289.54153,49,0.0033783263
12117,2020-06-21,2.6552055,2.0573852,289.37503,49,0.0074477247
12118,2020-06-22,-1.1912683,-0.98871547,290.87012,49,0.000661153
12119,2020-06-23,-3.137963,-0.83391476,293.85272,49,0.0
12120,2020-06-24,-2.4354208,-0.2846156,297.75067,49,0.0
12121,2020-06-25,0.7268887,0.8445876,298.2108,49,7.5292e-05
12122,2020-06-26,2.3474386,2.142522,293.97195,49,0.022863239
12123,2020-06-27,3.6442142,3.5102646,291.47958,49,0.019661
12124,2020-06-28,2.537269,1.9518827,290.3425,49,0.010955514
12125,2020-06-29,3.5717618,0.3454841,289.64288,49,0.0034512426
12126,2020-06-30,2.7589896,2.8569107,291.48312,49,0.004387021
12127,2020-07-01,3.6550717,2.169875,292.16852,49,0.0143521745
12128,2020-07-02,3.5157807,0.09655611,290.3067,49,0.010691242
12129,2020-07-03,2.8028417,0.18526705,289.77997,49,0.0008186966
12130,2020-07-04,4.0101943,3.11087,290.83926,49,0.00089085824
12131,2020-07-05,4.115883,1.2116646,292.5557,49,0.008758132
12132,2020-07-06,2.0258691,-2.5995219,289.5231,49,0.000851719
12133,2020-07-07,0.3009186,-1.599646,290.31448,49,1.7807815e-05
12134,2020-07-08,0.84240216,-1.3149239,293.0784,49,5.053977e-08
12135,2020-07-09,2.4932559,0.11646565,294.51785,49,3.6159992e-05
12136,2020-07-10,1.898789,-2.1471536,292.18192,49,0.0032333212
12137,2020-07-11,-1.5719267,-2.7091095,291.60596,49,0.00018092938
12138,2020-07-12,-2.393572,-2.6141424,292.8802,49,0.0
12139,2020-07-13,-0.06984386,-2.5981772,293.8954,49,0.0
12140,2020-07-14,1.7352357,-1.6478469,292.2004,49,0.011230353
12141,2020-07-15,2.6615946,-1.8710115,290.67072,49,0.006638093
12142,2020-07-16,1.2169175,-1.7838084,291.46173,49,0.0021767917
12143,2020-07-17,-0.1730279,-2.0840592,293.73465,49,0.0002846997
12144,2020-07-18,0.51451343,-1.8386985,294.41208,49,3.2524567e-05
12145,2020-07-19,-0.04804983,-1.6515471,295.91116,49,1.4102742e-06
12146,2020-07-20,-1.4778212,-3.2311633,295.369,49,2.425909e-05
12147,2020-07-21,-3.0394602,-2.920106,295.42413,49,3.0323863e-06
12148,2020-07-22,-1.5605508,-2.4041002,295.13998,49,0.0
12149,2020-07-23,-0.09442499,-1.0550808,295.38327,49,0.0003982812
12150,2020-07-24,1.8312457,-1.0492673,293.7673,49,7.519716e-05
12151,2020-07-25,3.1234713,2.4163013,292.91653,49,0.018617522
12152,2020-07-26,2.8940794,0.22251707,293.06943,49,0.012228205
12153,2020-07-27,3.2658463,2.1088147,293.82394,49,0.00073730416
12154,2020-07-28,2.2075431,-1.754607,292.85477,49,0.00096911326
12155,2020-07-29,-0.8287867,-1.8644601,293.36673,49,4.769355e-05
12156,2020-07-30,-2.8493757,-0.3159764,298.60468,49,0.0
12157,2020-07-31,1.693205,1.4714649,300.35788,49,1.3840695e-05
12158,2020-08-01,2.801105,-0.8618803,295.61652,49,0.0020759446
12159,2020-08-02,2.0576246,-2.1436834,293.0684,49,0.00013948763
12160,2020-08-03,1.8186033,-2.4241967,291.9662,49,0.007354991
12161,2020-08-04,0.78963363,-0.46870264,291.86172,49,0.00045395968
12162,2020-08-05,0.8641043,0.71926504,294.85178,49,0.0
12163,2020-08-06,-1.3069962,-0.7281938,298.40903,49,0.0
12164,2020-08-07,-2.1406562,0.52467865,302.0049,49,0.00024374797
12165,2020-08-08,1.1553435,0.18443571,300.31555,49,0.0039069806
12166,2020-08-09,1.3369495,-1.1990857,300.1801,49,0.00047626195
12167,2020-08-10,-0.28807518,-1.3589212,300.34845,49,0.0017145051
12168,2020-08-11,-0.44074172,0.3401099,301.2401,49,0.006371465
12169,2020-08-12,-0.71616876,0.37082896,298.42337,49,0.04816453
12170,2020-08-13,1.0628351,0.6355969,293.94443,49,0.14946486
12171,2020-08-14,2.9791667,0.43292344,294.19046,49,0.016410625
12172,2020-08-15,-1.2699146,-0.874971,294.87042,49,0.0025852546
12173,2020-08-16,1.4968166,2.0331156,292.76318,49,0.09136785
12174,2020-08-17,2.9015303,1.9229033,292.65463,49,0.025721721
12175,2020-08-18,1.3824407,1.9378065,293.3169,49,0.009926187
12176,2020-08-19,0.12926571,3.1006992,294.30563,49,0.09790805
12177,2020-08-20,1.3335068,1.2059242,296.4325,49,0.010521585
12178,2020-08-21,3.5195997,2.8125768,294.6403,49,0.003601623
12179,2020-08-22,4.0308285,2.0423543,292.85388,49,0.005627221
12180,2020-08-23,3.0705476,0.0075351903,291.74057,49,0.0022123447
12181,2020-08-24,1.447573,0.042563114,291.75867,49,0.00015952023
12182,2020-08-25,3.4994826,2.7193606,293.53473,49,0.002429314
12183,2020-08-26,3.3166165,0.36815274,292.18555,49,0.0015079352
12184,2020-08-27,2.6429496,2.1167312,291.47717,49,0.024617435
12185,2020-08-28,4.27274,1.791182,290.46713,49,0.012768392
12186,2020-08-29,1.2686859,-2.3867812,288.43927,49,0.011761571
12187,2020-08-30,1.2109416,-3.1202025,288.27042,49,0.01689995
12188,2020-08-31,-0.5415726,-1.4673678,289.1846,49,0.0029089458
12189,2020-09-01,-1.0818505,-1.6199142,289.5015,49,0.00080536044
12190,2020-09-02,0.40149832,-1.277346,290.5,49,0.00021365967
12191,2020-09-03,2.0051146,0.62435555,292.5949,49,6.1610015e-05
12192,2020-09-04,0.8035166,-0.7512382,293.36752,49,2.4437217e-05
12193,2020-09-05,1.028698,-2.9916234,290.9089,49,0.0001730385
12194,2020-09-06,1.3390757,-1.8983591,288.9015,49,0.002027822
12195,2020-09-07,0.13025743,-1.8709284,289.97025,49,0.00025379716
12196,2020-09-08,-0.36979878,-1.4614238,291.95444,49,1.5513303e-06
12197,2020-09-09,-0.16366287,-2.4175322,294.41794,49,3.1283205e-05
12198,2020-09-10,0.18584909,-2.1311364,293.99225,49,0.0010399218
12199,2020-09-11,0.9641454,-1.6429623,292.48846,49,0.00014154632
12200,2020-09-12,-0.49220607,-1.8593732,291.724,49,5.659533e-05
12201,2020-09-13,-2.4478052,-0.29672042,294.63272,49,3.0980361e-06
12202,2020-09-14,-1.5440414,1.9526194,298.47684,49,0.0
12203,2020-09-15,0.8978041,0.5324716,297.62338,49,0.00087348954
12204,2020-09-16,-0.2900631,-2.55059,297.05524,49,0.0003341885
12205,2020-09-17,-4.350217,-2.5234575,297.31723,49,9.623934e-06
12206,2020-09-18,-2.7937126,-0.50478905,296.80292,49,0.0040697968
12207,2020-09-19,-0.7234966,-0.0808067,294.63754,49,0.18788923
12208,2020-09-20,0.05906379,-0.29156047,292.97,49,0.15183382
12209,2020-09-21,0.6606708,-1.0674659,293.3838,49,0.031792775
12210,2020-09-22,2.4103858,0.1943365,291.82156,49,0.016017849
12211,2020-09-23,2.3787475,2.381141,290.26715,49,0.085969634
12212,2020-09-24,3.4856896,3.2085264,286.10437,49,0.07867606
12213,2020-09-25,5.373347,-1.7726883,285.60837,49,0.010458136
12214,2020-09-26,2.9311879,-2.4870484,284.6951,49,0.0040319087
12215,2020-09-27,3.4373376,-3.30262,285.0555,49,0.004420075
12216,2020-09-28,3.2159064,-1.1991811,287.14053,49,0.00037283174
12217,2020-09-29,1.8510779,1.3911061,288.85205,49,0.008386308
12218,2020-09-30,1.7209833,3.1428492,289.43845,49,0.008586154
12219,2020-10-01,2.3271506,2.8009617,286.9258,49,0.16417436
12220,2020-10-02,0.89069533,3.4779978,285.9142,49,0.094761156
12221,2020-10-03,1.2344922,-0.05148431,283.8509,49,0.1512865
12222,2020-10-04,3.87532,2.7138689,285.15952,49,0.048095398
12223,2020-10-05,5.080238,2.2317824,285.9049,49,0.05915508
12224,2020-10-06,5.613791,1.3732246,287.29578,49,0.04963397
12225,2020-10-07,3.8014777,1.0585574,287.3117,49,0.0038779485
12226,2020-10-08,3.6636932,2.747011,289.21628,49,0.005645284
12227,2020-10-09,2.7009737,0.049533848,288.0414,49,0.010512823
12228,2020-10-10,2.2655833,-1.7647026,285.20602,49,0.0012608039
12229,2020-10-11,2.060188,-2.1939156,284.2266,49,0.011377363
12230,2020-10-12,1.4128286,1.1260059,283.1529,49,0.014849222
12231,2020-10-13,2.6803436,-0.7302443,283.95618,49,0.054469008
12232,2020-10-14,-1.194667,-2.863579,282.43082,49,0.012807044
12233,2020-10-15,-0.84006345,-3.0063674,282.5806,49,0.003973209
12234,2020-10-16,-0.98639107,-1.7077719,282.61075,49,0.0012259098
12235,2020-10-17,-1.4598213,-0.78268164,283.98703,49,0.0004496902
12236,2020-10-18,-1.7922783,-0.1000412,284.25247,49,0.0005222293
12237,2020-10-19,-2.6919825,2.5311806,285.10565,49,2.7768785e-05
12238,2020-10-20,-0.32031968,5.14638,288.92825,49,0.07908405
12239,2020-10-21,1.4709284,4.88032,289.23676,49,0.08616866
12240,2020-10-22,-0.09982239,1.8188964,287.96292,49,0.047174115
12241,2020-10-23,2.296406,1.9301575,286.7763,49,0.023762964
12242,2020-10-24,2.8362854,5.710426,288.18808,49,0.03409349
12243,2020-10-25,2.752296,3.6176698,285.43567,49,0.29055566
12244,2020-10-26,3.482474,2.0130432,283.44196,49,0.037899595
12245,2020-10-27,2.6917646,3.4086509,284.84036,49,0.05870864
12246,2020-10-28,4.1028953,2.814004,285.09235,49,0.022748943
12247,2020-10-29,3.5320528,2.3067744,286.8385,49,0.008285629
12248,2020-10-30,1.5491664,2.4795773,286.74356,49,0.0017014692
12249,2020-10-31,1.4210484,3.3356063,286.47986,49,0.015353296
12250,2020-03-01,4.0737534,3.3180323,279.53427,50,0.056997195
12251,2020-03-02,4.693242,-0.5575152,279.73938,50,0.059207205
12252,2020-03-03,3.7420998,0.11904424,279.15,50,0.039771847
12253,2020-03-04,1.5751659,3.171473,280.63965,50,0.025612528
12254,2020-03-05,2.4952276,-0.6219439,281.5265,50,0.25370863
12255,2020-03-06,3.0433066,-1.77641,279.3679,50,0.03944088
12256,2020-03-07,3.170758,1.7537135,281.52075,50,0.003354443
12257,2020-03-08,5.35421,3.5969834,282.01132,50,0.06145722
12258,2020-03-09,5.5082073,0.97196656,281.2461,50,0.034123186
12259,2020-03-10,6.4442706,3.1560905,284.26932,50,0.018345652
12260,2020-03-11,5.145599,4.6103683,284.41776,50,0.017716227
12261,2020-03-12,7.0224514,0.8806397,281.28653,50,0.0156010585
12262,2020-03-13,3.5303376,1.1618031,280.8092,50,0.01228981
12263,2020-03-14,3.0717447,2.9147735,281.69424,50,0.06494171
12264,2020-03-15,2.2522566,3.405298,282.0944,50,0.011205673
12265,2020-03-16,0.043631896,-2.355043,280.79993,50,0.003032089
12266,2020-03-17,1.0845507,1.1367255,280.8259,50,0.00013123544
12267,2020-03-18,1.4099607,0.8199926,282.1423,50,7.0745846e-05
12268,2020-03-19,-2.7470846,-1.4739387,282.5886,50,0.003922985
12269,2020-03-20,-5.486649,-3.4352355,282.57028,50,0.03300863
12270,2020-03-21,-6.123882,-1.612423,281.15964,50,0.0018350594
12271,2020-03-22,-5.114161,-1.6715634,280.5663,50,0.002527191
12272,2020-03-23,-3.882081,0.54622626,281.85498,50,0.00087138143
12273,2020-03-24,-2.440378,0.7996611,282.5474,50,0.0
12274,2020-03-25,-2.9895144,-0.77745825,280.39,50,0.0
12275,2020-03-26,-3.5992362,-2.7247887,279.88715,50,0.0
12276,2020-03-27,-2.714292,-2.987168,280.52454,50,0.0
12277,2020-03-28,-4.1877575,-4.5609355,281.1542,50,0.00033333656
12278,2020-03-29,-5.7816052,-6.8443117,278.6934,50,0.008450742
12279,2020-03-30,-5.2319474,-4.810273,278.21228,50,0.005280359
12280,2020-03-31,-4.9315667,-3.1082947,279.55145,50,0.0027383578
12281,2020-04-01,-2.8053172,-2.5587835,279.34634,50,0.00013031057
12282,2020-04-02,1.4627181,-2.3136065,280.24484,50,0.0020418456
12283,2020-04-03,2.0721312,-0.9191485,281.7579,50,0.006176328
12284,2020-04-04,-2.3459527,2.0529346,283.10333,50,0.00052455335
12285,2020-04-05,-1.6251137,4.49606,286.92203,50,2.500187e-06
12286,2020-04-06,1.562241,0.90084803,285.30615,50,0.022098064
12287,2020-04-07,-2.914078,-0.61369395,285.40305,50,0.005982403
12288,2020-04-08,-1.1595004,-0.6428715,287.4132,50,0.008505263
12289,2020-04-09,-1.9411197,-0.1615811,288.2108,50,0.0005273438
12290,2020-04-10,-2.803787,0.73437315,289.62692,50,1.4366925e-05
12291,2020-04-11,-1.1089548,-0.14980392,289.3665,50,5.1095074e-05
12292,2020-04-12,-0.5436753,1.265194,288.35635,50,0.0009786927
12293,2020-04-13,-5.0433774,-3.8126109,283.88864,50,0.002763793
12294,2020-04-14,-5.33451,-2.1503713,281.08792,50,0.00012704196
12295,2020-04-15,-4.342875,-0.29054403,284.49792,50,0.0
12296,2020-04-16,-1.3427056,2.2855177,288.45038,50,0.013209323
12297,2020-04-17,-1.8705529,1.3297448,287.83908,50,0.07264661
12298,2020-04-18,-0.23267445,-0.52737015,286.07938,50,0.03227413
12299,2020-04-19,-3.389123,-2.6655655,284.84476,50,0.0035133495
12300,2020-04-20,-4.2312503,-2.899638,286.461,50,0.004783017
12301,2020-04-21,-3.5930502,-2.5703657,287.04047,50,0.00090263685
12302,2020-04-22,-2.6515408,-2.3646657,287.26917,50,4.7526946e-06
12303,2020-04-23,-0.8890684,-0.4898797,288.1292,50,0.00011705243
12304,2020-04-24,0.98010063,-0.12511407,286.78113,50,0.0006772848
12305,2020-04-25,-2.2164106,-1.6412934,286.62082,50,0.0042878506
12306,2020-04-26,-1.3124659,-0.4021622,286.59036,50,0.0014042943
12307,2020-04-27,0.5764754,-0.57758266,285.6516,50,0.042926785
12308,2020-04-28,3.142704,1.5302011,284.61163,50,0.09731653
12309,2020-04-29,3.0402527,4.1124787,283.80798,50,0.07409173
12310,2020-04-30,4.950195,4.156019,283.0474,50,0.07101717
12311,2020-05-01,5.4274426,1.039354,283.6748,50,0.028886298
12312,2020-05-02,1.764503,-0.118079655,284.18124,50,0.0056788535
12313,2020-05-03,2.2708886,0.51411915,286.26492,50,0.012835767
12314,2020-05-04,-3.0223901,-1.0295943,287.005,50,0.0038190233
12315,2020-05-05,-4.5171213,-0.12701768,286.14444,50,0.23230256
12316,2020-05-06,-2.6266239,-0.99337137,286.82242,50,0.01392632
12317,2020-05-07,-1.69875,0.31162158,288.66525,50,0.000114365605
12318,2020-05-08,-2.7617853,-0.6834802,288.81424,50,0.0018383333
12319,2020-05-09,-2.364483,-0.95499593,288.66257,50,0.0550552
12320,2020-05-10,-3.0587327,-3.3847463,287.11307,50,0.04640518
12321,2020-05-11,-6.583179,-6.5242906,282.42175,50,0.006312804
12322,2020-05-12,-3.8027315,-2.616571,282.15353,50,0.00026781243
12323,2020-05-13,-4.04581,-3.699105,282.6193,50,4.4689517e-05
12324,2020-05-14,-5.2849803,-4.1656604,282.37274,50,0.0013306723
12325,2020-05-15,-2.1265886,-3.4421334,283.15863,50,8.383084e-05
12326,2020-05-16,0.7924456,-1.7417855,284.51746,50,3.0366233e-05
12327,2020-05-17,1.9499424,-0.7945308,284.9784,50,4.087653e-06
12328,2020-05-18,1.9833255,-0.43285143,285.89813,50,3.7165682e-07
12329,2020-05-19,1.0900054,-1.2151145,286.4387,50,8.287816e-07
12330,2020-05-20,-1.2376437,0.11650407,289.7882,50,2.9229297e-05
12331,2020-05-21,0.32590172,0.457356,291.1841,50,4.1072588e-05
12332,2020-05-22,4.17916,1.6694539,288.959,50,0.011431617
12333,2020-05-23,5.5542855,0.23477763,286.44235,50,0.0059248456
12334,2020-05-24,2.9606729,-0.960143,286.36673,50,0.0005209692
12335,2020-05-25,-1.3322539,-1.7729005,288.37747,50,1.3165914e-05
12336,2020-05-26,-1.5586994,-2.3149168,289.94864,50,2.5001873e-05
12337,2020-05-27,-2.6722882,-2.0352895,291.06662,50,2.500187e-06
12338,2020-05-28,-4.25755,-2.2155573,290.043,50,0.0
12339,2020-05-29,-3.9996965,-1.4410802,290.6507,50,0.0
12340,2020-05-30,-3.3949168,-1.3807622,291.1843,50,0.0
12341,2020-05-31,-4.104016,-1.2924479,291.6221,50,0.0
12342,2020-06-01,-3.3147192,-2.6116319,291.18765,50,0.0
12343,2020-06-02,-1.0429232,-2.494528,291.18234,50,2.2742897e-06
12344,2020-06-03,0.061274473,-2.030052,289.42468,50,0.008271031
12345,2020-06-04,1.1946735,-3.925959,286.389,50,0.019574093
12346,2020-06-05,6.123467,-1.0748584,286.36996,50,0.03683152
12347,2020-06-06,5.978583,-1.0051745,285.16006,50,0.017357865
12348,2020-06-07,2.4328382,-1.2264758,286.41876,50,0.033815358
12349,2020-06-08,-1.7202386,-2.4981859,286.66565,50,0.012228387
12350,2020-06-09,1.4389925,-1.4630793,286.4343,50,0.006427029
12351,2020-06-10,1.8154286,0.39847815,285.33597,50,0.04958685
12352,2020-06-11,-4.5126305,0.298107,286.83203,50,0.095138095
12353,2020-06-12,-2.1469862,0.6941525,288.0065,50,0.20795701
12354,2020-06-13,-1.8949136,3.6153204,287.88962,50,0.05838685
12355,2020-06-14,0.7932873,2.6414454,288.67883,50,0.046251163
12356,2020-06-15,0.29808685,1.2286565,288.49734,50,0.036317036
12357,2020-06-16,0.06214918,1.6665455,288.6992,50,0.034507297
12358,2020-06-17,0.29919723,-0.51085967,287.98676,50,0.08048732
12359,2020-06-18,2.3345277,1.2135141,287.63928,50,0.038330976
12360,2020-06-19,3.227511,1.4961827,288.12598,50,0.032937933
12361,2020-06-20,0.9924263,3.3903801,289.49707,50,0.010861784
12362,2020-06-21,3.514248,1.7505444,288.637,50,0.018916212
12363,2020-06-22,0.50835997,0.9986,289.5825,50,0.0012325494
